DATE,CURRENT YEAR HIGH,CURRENT YEAR LOW,PREVIOUS YEAR DIVIDENDS,CURRENT YEAR DIVIDENDS,VOLUME,TODAY'S HIGH,TODAY'S LOW,LAST TRADED PRICE,CLOSING PRICE
2006-09-04,2.75,0.8,,,10050,1.89,1.8,1.8,1.8
2006-09-05,2.75,0.8,,,88358,1.82,1.8,1.8,1.8
2006-09-06,2.75,0.8,,,10000,1.95,1.95,1.95,1.95
2006-09-07,2.75,0.8,,,25824,1.81,1.8,1.8,1.8
2006-09-08,2.75,0.8,,,99966,1.81,1.8,1.8,1.8
2006-09-12,2.75,0.8,,,230120,1.95,1.8,1.9,1.9
2006-09-14,2.75,0.8,,,122000,1.85,1.8,1.8,1.8
2006-09-18,2.75,0.8,,,1700,1.9,1.9,1.9,1.9
2006-09-19,2.75,0.8,,,52518,1.9,1.82,1.82,1.82
2006-09-20,2.75,0.8,,,16000,1.9,1.9,1.9,1.9
2006-09-21,2.75,0.8,,,896691,1.91,1.91,1.91,1.91
2006-09-22,2.75,0.8,,,127712,1.94,1.91,1.91,1.91
2006-09-27,2.75,0.8,,,1700,1.91,1.91,1.91,1.91
2006-09-28,2.75,0.8,,,3300,1.91,1.91,1.91,1.91
2006-09-29,2.75,0.8,,,600,1.94,1.94,1.94,1.94
2006-10-02,2.75,0.8,,,11000,1.91,1.91,1.91,1.91
2006-10-03,2.75,0.8,,,2030,1.91,1.91,1.91,1.91
2006-10-04,2.75,0.8,,,6750,1.9,1.87,1.87,1.87
2006-10-05,2.75,0.8,,,49260,1.87,1.86,1.86,1.86
2006-10-09,2.75,0.8,,,116732,1.86,1.79,1.79,1.79
2006-10-10,2.75,0.8,,,97256,1.79,1.72,1.72,1.72
2006-10-11,2.75,0.8,,,90181,1.77,1.77,1.77,1.77
2006-10-12,2.75,0.8,,,527518,1.78,1.77,1.77,1.77
2006-10-13,2.75,0.8,,,46240,1.8,1.79,1.8,1.8
2006-10-17,2.75,0.8,,,17690,1.81,1.8,1.81,1.81
2006-10-18,2.75,0.8,,,137122,1.85,1.8,1.8,1.8
2006-10-23,2.75,0.8,,,8000,1.75,1.75,1.75,1.75
2006-10-24,2.75,0.8,,,25000,1.77,1.77,1.77,1.77
2006-10-27,2.75,0.8,,,31499,1.78,1.77,1.77,1.77
2006-10-31,2.75,0.8,,,129013,1.79,1.77,1.79,1.79
2006-11-01,2.75,0.8,,,7700,1.79,1.79,1.79,1.79
2006-11-02,2.75,0.8,,,21825,1.79,1.79,1.79,1.79
2006-11-06,2.75,0.8,,,5333,1.79,1.78,1.78,1.78
2006-11-07,2.75,0.8,,,188591,1.82,1.77,1.77,1.77
2006-11-08,2.75,0.8,,,872997,1.78,1.75,1.78,1.78
2006-11-09,2.75,0.8,,,28956,1.78,1.78,1.78,1.78
2006-11-10,2.75,0.8,,,5000,1.79,1.78,1.78,1.78
2006-11-13,2.75,0.8,,,23100,1.9,1.78,1.78,1.78
2006-11-14,2.75,0.8,,,5000,1.75,1.75,1.75,1.75
2006-11-17,2.75,0.8,,,250000,1.78,1.78,1.78,1.78
2006-11-20,2.75,0.8,,,78200,1.78,1.76,1.77,1.77
2006-11-21,2.75,0.8,,,99440,1.77,1.77,1.77,1.77
2006-11-22,2.75,0.8,,,5349504,1.8,1.72,1.8,1.8
2006-11-23,2.75,0.8,,,796147,1.8,1.8,1.8,1.8
2006-11-24,2.75,0.8,,,20073,1.8,1.8,1.8,1.8
2006-11-27,2.75,0.8,,,723910,1.9,1.8,1.9,1.9
2006-11-28,2.75,0.8,,,305000,1.95,1.9,1.95,1.95
2006-11-29,2.75,0.8,,,91735,2.0,1.85,2.0,2.0
2006-11-30,2.75,0.8,,,222648,2.1,1.99,2.1,2.1
2006-12-01,2.75,0.8,,,88909,2.1,2.0,2.1,2.1
2006-12-04,2.75,0.8,,,14000,2.2,2.19,2.19,2.19
2006-12-05,2.75,0.8,,,79000,2.17,2.15,2.17,2.17
2006-12-06,2.75,0.8,,,309740,2.17,2.0,2.0,2.0
