DATE,CURRENT YEAR HIGH,CURRENT YEAR LOW,PREVIOUS YEAR DIVIDENDS,CURRENT YEAR DIVIDENDS,VOLUME,TODAY'S HIGH,TODAY'S LOW,LAST TRADED PRICE,CLOSING PRICE
2016-11-10,6.5,3.0,,,0,0.0,0.0,5.05,5.05
2016-11-11,6.5,3.0,,,17900,5.12,5.12,5.12,5.12
2016-11-14,6.5,3.0,,,11000,5.8,5.75,5.8,5.8
2016-11-15,6.5,3.0,,,110428,5.1,5.05,5.1,5.1
2016-11-16,6.5,3.0,,,0,0.0,0.0,5.1,5.1
2016-11-17,6.5,3.0,,,0,0.0,0.0,5.1,5.1
2016-11-18,6.5,3.0,,,30000,5.75,5.75,5.75,5.75
2016-11-21,6.5,3.0,,,1450,5.2,5.2,5.2,5.2
2016-11-22,6.5,3.0,,,11996,5.75,5.75,5.75,5.75
2016-11-23,6.5,3.0,,,0,0.0,0.0,5.75,5.75
2016-11-24,6.5,3.0,,,0,0.0,0.0,5.75,5.75
2016-11-25,6.5,3.0,,,5698,5.1,5.0,5.0,5.01
2016-11-28,6.5,3.0,,,1500,5.5,5.5,5.5,5.5
2016-11-29,6.5,3.0,,,0,0.0,0.0,5.5,5.5
2016-11-30,6.5,3.0,,,5372,5.5,5.5,5.5,5.5
2016-12-01,6.5,3.0,,,8628,5.5,5.5,5.5,5.5
2016-12-02,6.5,3.0,,,0,0.0,0.0,5.5,5.5
2016-12-05,6.5,3.0,,,35654,5.5,5.5,5.5,5.5
2016-12-06,6.5,3.0,,,0,0.0,0.0,5.5,5.5
2016-12-07,6.5,3.0,,,3500,5.0,5.0,5.0,5.0
2016-12-08,6.5,3.0,,,0,0.0,0.0,5.0,5.0
2016-12-09,6.5,3.0,,,0,0.0,0.0,5.0,5.0
2016-12-12,6.5,3.0,,,0,0.0,0.0,5.0,5.0
2016-12-13,6.5,3.0,,,0,0.0,0.0,5.0,5.0
2016-12-14,6.5,3.0,,,0,0.0,0.0,5.0,5.0
2016-12-15,6.5,3.0,,,0,0.0,0.0,5.0,5.0
2016-12-16,6.5,3.0,,,0,0.0,0.0,5.0,5.0
2016-12-19,6.5,3.0,,,513,5.25,5.25,5.25,5.25
2016-12-20,6.5,3.0,,,0,0.0,0.0,5.25,5.25
2016-12-21,6.5,3.0,,,0,0.0,0.0,5.25,5.25
2016-12-22,6.5,3.0,,,0,0.0,0.0,5.25,5.25
